chest chair	0	34	26.84508133	34	0.789561216	1
boy scout	0	43	33.06498718	43	0.76895319	1
coffee salt	17	0	5.571549416	17	0.327738201	0
strawberry cherry	11	2	5.297226906	13	0.407478993	0.153846154
captain biscuit	3	11	8.047986984	14	0.574856213	0.785714286
maid earth	12	0	3.093138695	12	0.257761558	0
door station	0	52	44.63973236	52	0.858456392	1
sugar spice	17	0	1.028805375	17	0.060517963	0
flower plain	1	15	9.564079285	16	0.597754955	0.9375
building statue	0	22	15.90690994	22	0.723041361	1
form book	144	0	39.16223145	144	0.271959941	0
plain earth	20	0	4.379664421	20	0.218983221	0
bridge wood	0	35	27.14017296	35	0.775433513	1
dust rifle	11	1	4.039396286	12	0.336616357	0.083333333
cattle animal	34	0	1.576807022	34	0.046376677	0
prisoner wagon	0	13	9.508630753	13	0.731433135	1
snow tunnel	0	17	11.42957592	17	0.672327995	1
star moon	24	425	289.3551331	449	0.644443503	0.946547884
boy suit	58	6	24.95368767	64	0.38990137	0.09375
capital farm	13	0	0.520178497	13	0.040013731	0
door food	15	18	16.97731018	33	0.514463945	0.545454545
kitchen horse	0	15	9.670264244	15	0.644684283	1
tail rabbit	17	0	2.961261034	17	0.174191826	0
blanket gun	0	34	30.14154816	34	0.886516122	1
cake mother	12	12	12.08651924	24	0.503604968	0.5
shell bone	1	24	15.94765377	25	0.637906151	0.96
gentleman mountain	0	12	10.57908058	12	0.881590048	1
beam door	27	1	9.809135437	28	0.350326266	0.035714286
clock wall	11	41	29.77413368	52	0.572579494	0.788461538
horse saddle	1	541	393.9463196	542	0.726838228	0.998154982
lantern ladder	6	9	7.69214201	15	0.512809467	0.6
door club	29	6	14.16805744	35	0.404801641	0.171428571
arm prison	2	11	7.067667961	13	0.543666766	0.846153846
earth bone	28	1	10.97038937	29	0.378289288	0.034482759
basket tool	21	0	2.93217206	21	0.139627241	0
gentleman handkerchief	0	23	19.926157	23	0.866354652	1
cottage farmhouse	0	18	15.87014866	18	0.881674925	1
arm ship	0	63	51.67948914	63	0.820309351	1
forest gate	0	19	15.31738281	19	0.806178043	1
terrace table	0	22	17.48434448	22	0.794742931	1
porch cathedral	1	10	7.09797287	11	0.645270261	0.909090909
rock flower	0	38	30.41077232	38	0.800283482	1
husband letter	214	0	36.69677734	214	0.171480268	0
coffee captain	14	0	2.399510145	14	0.171393582	0
brother home	253	90	151.8410492	343	0.442685275	0.262390671
shoe suit	11	24	18.98031425	35	0.542294693	0.685714286
hose garden	0	14	9.948184013	14	0.710584572	1
boy umbrella	2	9	6.125752449	11	0.556886586	0.818181818
hotel child	9	13	11.55314255	22	0.525142843	0.590909091
shelf lamp	0	13	12.20140362	13	0.938569509	1
chest sea	3	22	14.33075142	25	0.573230057	0.88
captain mother	37	0	7.89412117	37	0.213354626	0
sign mother	61	2	20.36095238	63	0.32318972	0.031746032
body dress	28	20	22.65281677	48	0.471933683	0.416666667
form grain	1	18	11.78691196	19	0.620363788	0.947368421
shelf rock	0	51	49.85914612	51	0.977630316	1
sister mother	1279	0	160.9653931	1279	0.125852536	0
child form	94	0	1.03477931	94	0.011008291	0
wine bowl	13	17	14.71712685	30	0.490570895	0.566666667
boy novel	11	0	2.287755966	11	0.207977815	0
map sea	0	20	14.5533514	20	0.72766757	1
judge clerk	10	11	10.38338757	21	0.494447027	0.523809524
poetry novel	28	1	9.713415146	29	0.33494535	0.034482759
platform gate	0	15	13.78660297	15	0.919106865	1
body play	20	0	5.7159338	20	0.28579669	0
ship city	0	67	48.53205872	67	0.724359085	1
bear wood	33	15	22.72721481	48	0.473483642	0.3125
gold tin	17	0	2.948750257	17	0.173455897	0
marble wood	4	17	12.30202293	21	0.585810616	0.80952381
meadow wall	0	22	16.30470085	22	0.741122766	1
prison mother	17	0	1.123918295	17	0.066112841	0
son county	28	0	8.664685249	28	0.309453045	0
butter plate	0	23	19.32343674	23	0.840149423	1
basket cat	11	1	4.672570705	12	0.389380892	0.083333333
table ring	0	34	27.59072495	34	0.81149191	1
door tool	11	10	9.020208359	21	0.429533731	0.476190476
house beaver	0	11	7.367097378	11	0.669736125	1
horse lantern	1	11	6.846508026	12	0.570542336	0.916666667
capital train	11	0	0.51910907	11	0.047191734	0
house magazine	12	0	3.766575813	12	0.313881318	0
bull bullet	10	1	4.456247807	11	0.405113437	0.090909091
door home	0	257	193.0890198	257	0.751319143	1
hut wife	0	32	29.91115761	32	0.934723675	1
fish meat	52	29	37.97867203	81	0.468872494	0.358024691
flower letter	8	3	5.347906113	11	0.486173283	0.272727273
terrace roof	0	16	12.16784573	16	0.760490358	1
gun rabbit	1	11	7.983280182	12	0.665273348	0.916666667
floor food	15	0	5.529029369	15	0.368601958	0
nut girl	0	16	11.99468708	16	0.749667943	1
professor book	10	9	9.57689476	19	0.504047093	0.473684211
country suburb	22	0	3.71209693	22	0.168731679	0
tree ocean	16	0	3.733067751	16	0.233316734	0
candle candelabra	11	0	3.708494663	11	0.337135878	0
castle residence	0	16	12.95546532	16	0.809716582	1
robe linen	7	11	9.28605175	18	0.515891764	0.611111111
country box	13	0	4.152939796	13	0.319456907	0
moon wife	14	0	1.489064455	14	0.106361747	0
battery wall	0	19	11.75036812	19	0.618440427	1
curtain velvet	7	28	20.27484703	35	0.579281344	0.8
sun child	105	0	10.56159592	105	0.100586628	0
girl mill	1	14	9.791108131	15	0.652740542	0.933333333
gun cannon	0	47	37.17893982	47	0.791041273	1
stone brush	0	17	12.4312048	17	0.731247341	1
child ball	2	28	17.99677277	30	0.599892426	0.933333333
system river	0	13	8.994915009	13	0.691916539	1
marble child	8	20	15.14308262	28	0.540824379	0.714285714
forest village	0	81	62.78309631	81	0.775099954	1
girl bear	9	9	9.011985779	18	0.500665877	0.5
body rag	1	17	11.80918312	18	0.656065729	0.944444444
cat chair	20	0	7.205572128	20	0.360278606	0
runner village	0	13	12.3836422	13	0.952587861	1
seat king	33	3	13.28735924	36	0.369093312	0.083333333
cliff wall	0	84	78.19190216	84	0.930855978	1
page wine	9	2	4.478534222	11	0.407139475	0.181818182
boy church	71	0	11.01312542	71	0.155114443	0
fish bird	177	1	44.75027084	178	0.251406016	0.005617978
horse board	2	23	14.98440552	25	0.599376221	0.92
dog bed	0	32	28.45025253	32	0.889070392	1
print letter	38	0	6.194457054	38	0.163012028	0
boot room	0	50	39.01647949	50	0.78032959	1
potato egg	0	25	20.47471046	25	0.818988419	1
forest swamp	1	19	12.9609108	20	0.64804554	0.95
car cable	1	12	8.372481346	13	0.644037027	0.923076923
ball chair	0	12	8.945892334	12	0.745491028	1
gentleman cottage	0	22	19.63023949	22	0.892283613	1
town sea	115	16	51.84204483	131	0.3957408	0.122137405
metal coin	17	0	4.800068855	17	0.282356991	0
magazine novel	17	0	2.039490461	17	0.119970027	0
cup home	0	17	13.96111965	17	0.821242332	1
gentleman play	21	14	16.53681755	35	0.472480501	0.4
hut sister	0	15	13.53491879	15	0.902327919	1
chicken egg	0	90	69.92333221	90	0.776925913	1
gold person	33	0	3.839675188	33	0.116353794	0
path dwelling	0	12	10.42040348	12	0.868366957	1
boat sister	0	12	9.092957497	12	0.757746458	1
box seat	0	85	71.65811157	85	0.843036607	1
pot blanket	0	11	7.451090813	11	0.677371892	1
sea branch	0	15	10.17829323	15	0.678552882	1
brother wolf	15	0	2.385324478	15	0.159021632	0
body mountain	24	5	12.08258057	29	0.416640709	0.172413793
roast duck	14	7	9.397571564	21	0.447503408	0.333333333
room bone	0	17	11.75601864	17	0.691530508	1
box pillow	0	12	10.4860611	12	0.873838425	1
girl doll	0	49	35.10348892	49	0.716397733	1
forest elephant	3	18	12.88944912	21	0.613783291	0.857142857
road arch	14	0	5.285119057	14	0.377508504	0
gentleman baby	8	7	7.62586832	15	0.508391221	0.466666667
highway town	0	15	10.75189495	15	0.716792997	1
roof village	0	34	24.92260933	34	0.733017921	1
rock knife	12	1	4.564392567	13	0.351107121	0.076923077
window volume	11	6	7.916724682	17	0.465689687	0.352941176
neighborhood river	0	16	14.45526314	16	0.903453946	1
iron tree	3	29	20.23122215	32	0.632225692	0.90625
shed store	8	7	7.603209496	15	0.506880633	0.466666667
bill letter	64	0	10.3484602	64	0.161694691	0
butcher son	10	10	10.19197178	20	0.509598589	0.5
bread bowl	9	13	11.97208881	22	0.544185855	0.590909091
baggage bag	0	59	49.86888885	59	0.845235404	1
chain floor	2	10	6.844821453	12	0.570401788	0.833333333
horse avenue	5	17	12.76505184	22	0.580229629	0.772727273
room floor	0	689	500.887146	689	0.72697699	1
box cargo	0	12	9.356162071	12	0.779680173	1
tree letter	20	6	11.38137054	26	0.437745021	0.230769231
wall king	10	22	17.81117058	32	0.556599081	0.6875
board boat	0	499	377.3304443	499	0.756173235	1
bottle food	1	16	10.1757679	17	0.598574582	0.941176471
inhabitant valley	0	29	20.74459267	29	0.715330782	1
boy rock	0	95	64.01244354	95	0.673815195	1
house basket	0	37	32.04077148	37	0.865966797	1
asylum home	1	15	10.22251892	16	0.638907433	0.9375
fish nest	1	12	7.956001282	13	0.612000099	0.923076923
port gun	2	35	23.90918732	37	0.646194252	0.945945946
child gun	21	0	6.110479355	21	0.290975207	0
blanket cloth	0	13	9.371116638	13	0.720855126	1
tower steeple	1	18	11.7093935	19	0.616283868	0.947368421
queen play	11	0	0.830690384	11	0.075517308	0
son treasure	26	0	4.167308807	26	0.160281108	0
window girl	0	195	177.9900665	195	0.912769572	1
gentleman mansion	0	12	8.880236626	12	0.740019719	1
gate village	0	76	71.8134613	76	0.944913965	1
maid village	0	22	18.206213	22	0.827555136	1
silver vase	27	1	9.861063004	28	0.352180822	0.035714286
brother gate	23	6	11.85792065	29	0.408893815	0.206896552
yoke iron	14	0	4.300492764	14	0.307178055	0
gate boat	0	17	16.35300446	17	0.961941439	1
sheep home	26	0	7.812501907	26	0.300480843	0
pier wall	0	21	16.37739372	21	0.779875892	1
knife scissors	2	22	15.56467247	24	0.64852802	0.916666667
path churchyard	0	18	16.83526802	18	0.935292668	1
deck cable	3	11	8.39574337	14	0.599695955	0.785714286
uncle home	128	30	67.65594482	158	0.428202182	0.189873418
body prison	20	0	2.657289743	20	0.132864487	0
address sister	17	0	2.739750862	17	0.161161815	0
iron machine	0	13	8.17987442	13	0.629221109	1
fossil mammal	0	14	9.322417259	14	0.665886947	1
boy robe	0	13	10.2127924	13	0.785599415	1
window country	53	0	6.846040249	53	0.129170571	0
system form	54	0	4.083851814	54	0.075626885	0
path wall	0	64	60.87771606	64	0.951214314	1
sword floor	0	24	19.55186462	24	0.814661026	1
body hill	53	0	15.88001442	53	0.299622914	0
boy telegraph	9	7	7.417545319	16	0.463596582	0.4375
sword horse	110	7	42.54921341	117	0.363668491	0.05982906
gold chair	28	0	2.077805281	28	0.074207331	0
floor knife	0	35	26.48671722	35	0.756763349	1
garden chapel	7	4	5.258058548	11	0.478005323	0.363636364
page wall	2	9	6.223195553	11	0.56574505	0.818181818
son university	11	0	0.407570273	11	0.037051843	0
judge king	42	0	4.153625488	42	0.098895845	0
basket king	11	0	2.377191067	11	0.216108279	0
child pillow	1	32	22.5055294	33	0.68198574	0.96969697
wine chair	26	0	6.78843689	26	0.261093727	0
artery nerve	9	2	4.871666908	11	0.44287881	0.181818182
rock seat	15	0	4.44347477	15	0.296231651	0
country cat	23	0	3.072719097	23	0.133596482	0
spring coat	11	0	1.27858305	11	0.116234823	0
train bag	0	24	17.79992485	24	0.741663535	1
room cap	0	48	41.60023499	48	0.866671562	1
silver spring	14	0	1.380268574	14	0.098590612	0
door railing	0	13	9.873148918	13	0.759472994	1
rock stream	126	63	86.86694336	189	0.459613457	0.333333333
jacket cloth	19	11	13.69082928	30	0.456360976	0.366666667
rifle road	13	0	4.712529182	13	0.362502245	0
mouse floor	13	2	5.418560982	15	0.361237399	0.133333333
window gate	0	84	60.33161545	84	0.718233517	1
cell convent	15	0	4.612461567	15	0.307497438	0
cupboard table	0	34	30.81121063	34	0.906212077	1
church city	98	0	22.42250824	98	0.228801104	0
door sea	0	38	30.82715607	38	0.811240949	1
arrow stone	46	0	10.53927994	46	0.229114781	0
mouse bird	25	0	0.881785929	25	0.035271437	0
rock plain	31	25	27.13737869	56	0.484596048	0.446428571
system office	9	2	4.530418396	11	0.411856218	0.181818182
rope knife	0	36	31.42179489	36	0.872827636	1
dwelling tomb	0	11	10.08063984	11	0.916421804	1
apartment suite	31	32	31.76041031	63	0.504133497	0.507936508
child tent	19	5	10.3800478	24	0.432501992	0.208333333
bar hall	9	2	4.737398148	11	0.430672559	0.181818182
moon planet	34	0	2.094359636	34	0.061598813	0
hotel courtyard	0	14	12.00099754	14	0.85721411	1
shirt rag	1	11	7.434318542	12	0.619526545	0.916666667
fish canoe	0	26	17.2256813	26	0.662526204	1
moon smoke	17	0	5.173048973	17	0.304296998	0
system gentleman	13	0	4.263187885	13	0.32793753	0
knight gentleman	49	0	8.441907883	49	0.172283834	0
article cloth	12	1	4.788868427	13	0.368374494	0.076923077
bag friend	18	0	5.341350555	18	0.296741698	0
snake river	0	14	11.24808788	14	0.803434849	1
bill book	22	0	4.942485332	22	0.224658424	0
market food	15	0	3.193516016	15	0.212901068	0
square home	12	0	3.147248983	12	0.262270749	0
church convent	1	37	24.80296135	38	0.652709509	0.973684211
grease wheel	2	15	10.25656796	17	0.603327527	0.882352941
husband suit	16	0	2.614694118	16	0.163418382	0
village sheep	4	12	9.229065895	16	0.576816618	0.75
body church	110	0	8.803483963	110	0.080031672	0
pie mud	0	25	20.89159393	25	0.835663757	1
fork tree	0	34	26.21016121	34	0.770887094	1
bar boat	0	19	13.80311108	19	0.72647953	1
brick arch	13	0	2.617943287	13	0.201380253	0
silver bowl	44	0	4.90743351	44	0.11153258	0
son gold	26	0	1.040073514	26	0.040002827	0
office thief	9	5	6.801084995	14	0.485791785	0.357142857
child egg	16	0	3.618917227	16	0.226182327	0
boy stone	96	38	58.34886932	134	0.435439323	0.28358209
novel book	17	65	47.64748001	82	0.581066829	0.792682927
fire continent	12	0	2.621508598	12	0.21845905	0
route river	0	25	21.43889809	25	0.857555923	1
girl lover	208	0	38.93651962	208	0.187194806	0
beef vegetable	0	14	9.935530663	14	0.709680762	1
meat grain	0	11	7.638971329	11	0.694451939	1
sun floor	11	0	3.646537066	11	0.33150337	0
strawberry plate	11	0	4.411108494	11	0.401009863	0
house furniture	1	251	179.3096771	252	0.711546338	0.996031746
platform wall	0	20	17.59911537	20	0.879955769	1
stone masonry	8	14	11.54521847	22	0.524782658	0.636363636
wife statue	11	0	2.683857918	11	0.243987083	0
bed flower	0	155	137.8982086	155	0.889665862	1
capital king	30	0	2.712834358	30	0.090427812	0
gold house	63	0	4.094667435	63	0.064994721	0
silver fruit	13	0	2.088962317	13	0.160689409	0
queen room	42	1	14.09987831	43	0.327904147	0.023255814
arm store	1	53	36.93323135	54	0.683948729	0.981481481
salt biscuit	19	8	12.10625935	27	0.448379976	0.296296296
bed box	0	58	49.13954544	58	0.847233542	1
leg friend	0	48	35.88092422	48	0.747519255	1
porch room	0	42	39.73091888	42	0.945974259	1
chest note	13	0	3.423540115	13	0.26334924	0
mortar gun	6	10	8.262750626	16	0.516421914	0.625
knight city	27	0	5.317356586	27	0.196939133	0
store letter	18	0	5.061219215	18	0.281178845	0
fire river	0	91	78.98965454	91	0.868018182	1
ring letter	40	0	10.66353989	40	0.266588497	0
gold bone	15	0	3.535671234	15	0.235711416	0
flour bean	14	1	5.872604847	15	0.39150699	0.066666667
box lamp	0	19	15.2578125	19	0.803042763	1
snow beam	11	0	4.155024052	11	0.377729459	0
body baby	12	0	3.547484875	12	0.29562374	0
son mountain	10	17	14.12336349	27	0.523087537	0.62962963
kitchen sink	0	14	10.89988041	14	0.778562886	1
chimney fireplace	0	28	23.62269974	28	0.843667848	1
house train	3	61	41.20289993	64	0.643795311	0.953125
stone tomb	0	40	31.30097961	40	0.78252449	1
animal home	38	2	14.43562889	40	0.360890722	0.05
arrow home	18	0	5.839629173	18	0.324423843	0
platform hall	0	17	12.42443943	17	0.730849378	1
house highway	0	15	13.22700787	15	0.881800524	1
fire robe	0	14	11.3416605	14	0.810118607	1
sign sister	25	1	8.303221703	26	0.319354681	0.038461538
passenger seat	53	6	23.08300781	59	0.391237421	0.101694915
bottle plate	0	21	16.60257912	21	0.790599006	1
book table	2	494	339.4460144	496	0.684366965	0.995967742
son lover	37	0	4.517308712	37	0.122089425	0
lamp sea	0	12	9.962899208	12	0.830241601	1
snow print	11	0	2.747585297	11	0.249780482	0
sun tail	0	11	6.829297066	11	0.620845188	1
fence body	3	9	7.051248074	12	0.587604006	0.75
wall sea	0	90	79.8062973	90	0.886736637	1
leg table	0	149	131.3096619	149	0.881272898	1
mountain elk	8	8	8.281285286	16	0.51758033	0.5
sword lion	12	2	4.695365906	14	0.335383279	0.142857143
hat glove	0	163	143.5302887	163	0.880553918	1
fire garden	0	18	11.20560551	18	0.622533639	1
bank book	11	19	15.44155884	30	0.514718628	0.633333333
marble sun	0	18	10.73457146	18	0.596365081	1
cabbage carrot	12	1	4.362477303	13	0.335575177	0.076923077
gold friend	45	0	2.122498989	45	0.047166644	0
child porch	5	7	6.173716545	12	0.514476379	0.583333333
chocolate box	32	1	11.65751839	33	0.353258133	0.03030303
town shop	2	75	50.59731674	77	0.65710801	0.974025974
engine bell	6	16	12.40342999	22	0.563792272	0.727272727
lamp chair	0	48	34.79190445	48	0.724831343	1
boy butcher	0	30	25.08847046	30	0.836282349	1
saucer plate	0	18	15.70300198	18	0.872388999	1
bank vessel	17	0	5.019620895	17	0.295271817	0
sugar cream	14	1	5.445689678	15	0.363045979	0.066666667
bee rose	19	0	1.333951592	19	0.070207979	0
girl brain	39	0	3.651081085	39	0.093617464	0
pond home	6	6	6.170122147	12	0.514176846	0.5
home pen	0	20	12.82804775	20	0.641402388	1
person wine	20	0	5.842077732	20	0.292103887	0
house cloud	12	31	23.89387894	43	0.555671603	0.720930233
friend thief	30	1	9.150274277	31	0.295170138	0.032258065
horse uncle	40	1	14.42911053	41	0.351929525	0.024390244
sea home	42	154	113.0003204	196	0.576532247	0.785714286
town column	17	4	7.997056961	21	0.380812236	0.19047619
boy system	15	0	3.784584284	15	0.252305619	0
room courtyard	0	32	22.59483719	32	0.706088662	1
gun chair	0	13	10.9734602	13	0.844112323	1
person bird	23	0	3.087525368	23	0.134240233	0
cave boat	0	11	10.44864464	11	0.949876785	1
dog king	35	0	8.384764671	35	0.239564705	0
harbor river	0	12	10.71946239	12	0.893288533	1
professor letter	13	0	2.382764816	13	0.183289601	0
town fruit	10	6	7.564471245	16	0.472779453	0.375
mortar cannon	16	0	3.809912682	16	0.238119543	0
animal sea	17	34	28.25265121	51	0.553973553	0.666666667
cell wall	31	35	32.79805374	66	0.496940208	0.53030303
collection table	0	16	11.54287338	16	0.721429586	1
seal ring	10	22	17.38733673	32	0.543354273	0.6875
wine vessel	13	0	4.356806278	13	0.335138944	0
gun barrel	0	89	71.61646271	89	0.804679356	1
shell fossil	10	4	6.387812614	14	0.45627233	0.285714286
square lamp	3	8	5.707364082	11	0.51885128	0.727272727
lion tree	13	56	39.58761978	69	0.57373362	0.811594203
goat baby	4	8	6.648976326	12	0.55408136	0.666666667
fruit rose	17	0	2.935125351	17	0.172654432	0
friend mother	524	0	106.2284546	524	0.202726058	0
stock letter	11	0	2.234469414	11	0.203133583	0
maid baby	3	8	6.256847382	11	0.568804307	0.727272727
umbrella home	0	17	12.81716633	17	0.75395096	1
house chair	1	117	84.5672226	118	0.716671378	0.991525424
bed shop	0	11	9.402077675	11	0.854734334	1
ship store	58	47	50.98424911	105	0.485564277	0.447619048
door hostess	0	24	18.11815453	24	0.754923105	1
forest canoe	0	11	8.718268394	11	0.792569854	1
brain wall	25	0	5.904426575	25	0.236177063	0
rice tea	0	15	9.64993	15	0.643328667	1
train metropolis	0	13	8.737502098	13	0.672115546	1
apartment letter	2	13	8.905646324	15	0.593709755	0.866666667
fire tar	4	11	8.194583893	15	0.546305593	0.733333333
bank earth	41	0	6.587663651	41	0.160674723	0
table village	0	11	10.49341679	11	0.953946981	1
plate steel	39	0	10.86582851	39	0.278610988	0
door restaurant	0	29	27.2631321	29	0.940108003	1
bell cow	11	0	4.139448643	11	0.376313513	0
stone bread	0	49	31.55760002	49	0.644032653	1
maid note	23	2	9.336421967	25	0.373456879	0.08
brother cup	14	0	0.736862481	14	0.052633034	0
sun rose	18	0	1.839697003	18	0.102205389	0
garden branch	17	0	5.518413544	17	0.324612561	0
pork bread	0	26	19.31925392	26	0.743048228	1
school boat	0	15	10.36183548	15	0.690789032	1
stream sea	23	82	60.40052795	105	0.575243123	0.780952381
warehouse building	16	0	3.877590179	16	0.242349386	0
printer letter	13	2	6.355860233	15	0.423724016	0.133333333
platform friend	0	17	13.50462723	17	0.794389837	1
baggage board	0	23	16.44181252	23	0.714861414	1
person cloud	14	0	2.298253298	14	0.16416095	0
bill office	22	3	10.22953129	25	0.409181252	0.12
bird sister	17	0	2.585062027	17	0.152062472	0
strawberry child	11	0	2.011771917	11	0.182888356	0
stone iron	131	0	35.8336792	131	0.273539536	0
dog chair	18	2	8.298512459	20	0.414925623	0.1
candle home	3	11	8.139457703	14	0.581389836	0.785714286
plum fruit	0	18	15.84624863	18	0.880347146	1
ship cannon	2	38	25.27686691	40	0.631921673	0.95
ring earth	18	0	3.965893745	18	0.22032743	0
churchyard tree	0	17	16.08323097	17	0.94607241	1
ring sea	25	6	13.50734711	31	0.435720874	0.193548387
tin table	38	0	11.66207504	38	0.306896712	0
iron knife	30	0	10.99700546	30	0.366566849	0
arrow sword	50	7	22.25710487	57	0.390475524	0.122807018
chimney cloud	0	11	8.765241623	11	0.796840148	1
jungle road	0	18	13.91375065	18	0.772986147	1
horse box	4	38	27.11422157	42	0.645576704	0.904761905
school wood	0	15	10.93018913	15	0.728679276	1
wheel boat	0	22	19.62911797	22	0.892232635	1
bill person	19	0	4.137932777	19	0.217785936	0
sun spring	86	0	10.03796864	86	0.116720566	0
animal wall	24	3	10.22703934	27	0.378779235	0.111111111
bed page	0	12	9.788229942	12	0.815685829	1
candle wall	20	20	19.29992294	40	0.482498074	0.5
door treasure	9	6	7.3439641	15	0.489597607	0.4
platform prisoner	0	13	8.691514015	13	0.668578001	1
door oven	0	31	30.21794701	31	0.974772484	1
body chapel	15	0	2.255280256	15	0.150352017	0
boat king	14	2	6.791124344	16	0.424445271	0.125
hotel note	1	37	24.46834564	38	0.643903833	0.973684211
tent curtain	0	36	27.56075859	36	0.765576628	1
stone office	10	1	3.802240133	11	0.345658194	0.090909091
fur dress	15	1	5.992004871	16	0.374500304	0.0625
vessel ocean	35	0	9.329173088	35	0.266547803	0
son grave	54	0	7.049993038	54	0.130555427	0
box treasure	53	0	8.11285305	53	0.153072699	0
bed spring	0	36	28.91779518	36	0.803272088	1
bed novel	0	13	8.435880661	13	0.648913897	1
room wood	8	57	38.36084747	65	0.590166884	0.876923077
house laboratory	22	0	3.521324158	22	0.160060189	0
cupboard plate	0	12	11.54768848	12	0.962307374	1
door magazine	3	10	7.451270103	13	0.573174623	0.769230769
boy plain	3	20	13.44699955	23	0.584652154	0.869565217
wolf mother	16	9	11.54222488	25	0.461688995	0.36
shoe jacket	0	29	26.70394325	29	0.920825629	1
rock valley	13	140	95.0898819	153	0.621502496	0.91503268
bottle fire	0	31	25.65231514	31	0.827494037	1
bank ford	20	0	1.042229176	20	0.052111459	0
child branch	24	0	3.972373486	24	0.165515562	0
flour pork	25	0	6.848410606	25	0.273936424	0
husband address	16	0	1.987744927	16	0.124234058	0
gun food	32	0	8.844070435	32	0.276377201	0
wife wood	22	3	8.485429764	25	0.339417191	0.12
fish rabbit	10	1	4.04019022	11	0.36729002	0.090909091
room bird	5	37	25.31731415	42	0.602793194	0.880952381
fire store	33	2	11.53299713	35	0.329514204	0.057142857
boy cash	11	0	2.84121418	11	0.258292198	0
gate park	0	122	95.62187958	122	0.783785898	1
wheel sea	0	16	12.25594902	16	0.765996814	1
canyon stream	2	13	8.973423004	15	0.5982282	0.866666667
garden mother	20	55	41.87554169	75	0.558340556	0.733333333
husband leg	6	9	8.056788445	15	0.53711923	0.6
bill door	0	26	17.57706642	26	0.676041016	1
store village	0	57	40.4696846	57	0.709994467	1
star fish	9	2	4.09677124	11	0.372433749	0.181818182
son rock	17	0	5.218733788	17	0.30698434	0
kitchen food	0	25	17.25395775	25	0.69015831	1
egg home	0	21	18.05179977	21	0.859609513	1
form office	19	0	5.7507658	19	0.302671884	0
porch bench	0	15	11.73278046	15	0.782185364	1
cream cake	13	13	12.8478899	26	0.494149612	0.5
currency coin	16	0	4.397128105	16	0.274820507	0
friend sign	76	0	15.82997227	76	0.208289109	0
bank silver	21	0	1.286334395	21	0.061254019	0
thread scissors	2	17	11.32987118	19	0.596309009	0.894736842
ball coat	0	11	7.375261307	11	0.670478301	1
deck coat	0	20	17.39117241	20	0.86955862	1
house ring	12	59	41.48896027	71	0.584351553	0.830985915
dessert wine	1	13	9.303543091	14	0.664538792	0.928571429
door lantern	11	64	44.30872345	75	0.590782979	0.853333333
maid door	0	236	209.2723236	236	0.886747134	1
wife volume	11	0	1.401613951	11	0.12741945	0
planet earth	23	27	26.1311245	50	0.52262249	0.54
body bench	12	0	3.500119686	12	0.291676641	0
truck cart	3	11	8.232925415	14	0.588066101	0.785714286
costume room	0	18	16.52024078	18	0.917791155	1
rock letter	11	1	4.298666477	12	0.358222206	0.083333333
snow door	3	72	49.73872375	75	0.663182983	0.96
boy candle	1	23	15.97900677	24	0.665791949	0.958333333
coffee biscuit	17	29	24.65966225	46	0.536079614	0.630434783
window table	0	285	225.5200806	285	0.791298528	1
duck shirt	23	5	12.23481369	28	0.436957632	0.178571429
weapon barrel	0	14	9.000175476	14	0.642869677	1
sun garden	24	26	25.60759544	50	0.512151909	0.52
country chair	11	0	0.962965369	11	0.087542306	0
kitchen wife	0	49	44.23605347	49	0.902776601	1
brandy sugar	13	0	4.184939384	13	0.321918414	0
house horn	7	10	8.815213203	17	0.518541953	0.588235294
moon branch	13	0	2.392663479	13	0.184051037	0
pot iron	77	2	25.4781723	79	0.32250851	0.025316456
sword horn	0	17	12.68375492	17	0.746103231	1
gentleman wife	2	201	144.4967041	203	0.711806424	0.990147783
stone desert	18	0	4.896125793	18	0.272006989	0
street office	0	91	67.18681335	91	0.73831663	1
prison friend	52	0	6.52387476	52	0.12545913	0
door castle	0	56	41.31219101	56	0.737717697	1
cart gate	0	32	30.44746971	32	0.951483428	1
camera plate	0	12	8.617691994	12	0.718140999	1
deck door	0	53	45.50862122	53	0.85865323	1
snow ravine	1	11	7.658372402	12	0.6381977	0.916666667
tower street	2	19	13.4657383	21	0.641225633	0.904761905
train station	0	490	400.3783875	490	0.81709875	1
form statue	15	1	5.308511257	16	0.331781954	0.0625
slate wall	0	13	10.20527172	13	0.785020902	1
cave wolf	0	12	8.895619392	12	0.741301616	1
robe office	0	13	9.9198246	13	0.763063431	1
gun vessel	0	71	54.8507309	71	0.772545506	1
table hill	0	13	10.75467777	13	0.827282906	1
tower hall	1	15	9.747310638	16	0.609206915	0.9375
window flower	0	119	109.7035522	119	0.92187859	1
stream branch	15	22	19.96873474	37	0.539695534	0.594594595
mouse rabbit	12	0	2.460319281	12	0.205026607	0
window inhabitant	1	14	9.012651443	15	0.60084343	0.933333333
church pew	28	34	32.35272598	62	0.521818161	0.548387097
boot coat	0	142	120.306778	142	0.847230831	1
stomach brain	26	0	5.393979073	26	0.207460734	0
jungle girl	0	12	8.092355728	12	0.674362977	1
gold suit	24	0	1.637644172	24	0.068235174	0
cottage shop	0	14	12.35900307	14	0.882785933	1
book market	18	0	3.120060205	18	0.173336678	0
office letter	185	0	47.0226593	185	0.254176537	0
torch boat	0	14	11.57119751	14	0.826514108	1
